"Step","SupervisedLearning_1 - Loss/val","SupervisedLearning_1 - Loss/val__MIN","SupervisedLearning_1 - Loss/val__MAX"
"196","0.003897026566846762","0.003897026566846762","0.003897026566846762"
"197","0.003913710483175237","0.003913710483175237","0.003913710483175237"
"198","0.0038982947735348716","0.0038982947735348716","0.0038982947735348716"
"199","0.003912410385964904","0.003912410385964904","0.003912410385964904"
"200","0.003897741924447473","0.003897741924447473","0.003897741924447473"
"201","0.003899825082044117","0.003899825082044117","0.003899825082044117"
"202","0.003882372024236247","0.003882372024236247","0.003882372024236247"
"203","0.003889359562890604","0.003889359562890604","0.003889359562890604"
"204","0.0038868693882250227","0.0038868693882250227","0.0038868693882250227"
"205","0.0038851871649967507","0.0038851871649967507","0.0038851871649967507"
"206","0.003881349170114845","0.003881349170114845","0.003881349170114845"
"207","0.00388016762008192","0.00388016762008192","0.00388016762008192"
"208","0.0038712847672286443","0.0038712847672286443","0.0038712847672286443"
"209","0.0038812746934127063","0.0038812746934127063","0.0038812746934127063"
"210","0.003865993392537348","0.003865993392537348","0.003865993392537348"
"211","0.0039027138700475916","0.0039027138700475916","0.0039027138700475916"
"212","0.0038778553062002175","0.0038778553062002175","0.0038778553062002175"
"213","0.003862408659188077","0.003862408659188077","0.003862408659188077"
"214","0.003864363708999008","0.003864363708999008","0.003864363708999008"
"215","0.003850757289910689","0.003850757289910689","0.003850757289910689"
"216","0.0038503420655615628","0.0038503420655615628","0.0038503420655615628"
"217","0.00385054356593173","0.00385054356593173","0.00385054356593173"
"218","0.0038474480170407332","0.0038474480170407332","0.0038474480170407332"
"219","0.003847652806143742","0.003847652806143742","0.003847652806143742"
"220","0.0038477540292660706","0.0038477540292660706","0.0038477540292660706"
"221","0.0038442007135017775","0.0038442007135017775","0.0038442007135017775"
"222","0.0038396347081288695","0.0038396347081288695","0.0038396347081288695"
"223","0.00383291322941659","0.00383291322941659","0.00383291322941659"
"224","0.0038446804246632382","0.0038446804246632382","0.0038446804246632382"
"225","0.0038351928160409443","0.0038351928160409443","0.0038351928160409443"
"226","0.003828378023172263","0.003828378023172263","0.003828378023172263"
"227","0.003836458628938999","0.003836458628938999","0.003836458628938999"
"228","0.0038373015195247717","0.0038373015195247717","0.0038373015195247717"
"229","0.003828593879006803","0.003828593879006803","0.003828593879006803"
"230","0.0038243695234996267","0.0038243695234996267","0.0038243695234996267"
"231","0.0038154952344484627","0.0038154952344484627","0.0038154952344484627"
"232","0.003828884771792218","0.003828884771792218","0.003828884771792218"
"233","0.0038166488157003187","0.0038166488157003187","0.0038166488157003187"
"234","0.003817270255240146","0.003817270255240146","0.003817270255240146"
"235","0.0038119322489365004","0.0038119322489365004","0.0038119322489365004"
"236","0.003807890687312465","0.003807890687312465","0.003807890687312465"
"237","0.0038193131767911837","0.0038193131767911837","0.0038193131767911837"
"238","0.003816155294771306","0.003816155294771306","0.003816155294771306"
"239","0.003800942729867529","0.003800942729867529","0.003800942729867529"
"240","0.003805288848525379","0.003805288848525379","0.003805288848525379"
"241","0.003807013184996322","0.003807013184996322","0.003807013184996322"
"242","0.0038104066625237465","0.0038104066625237465","0.0038104066625237465"
"243","0.003803569641604554","0.003803569641604554","0.003803569641604554"
"244","0.0038085533524281345","0.0038085533524281345","0.0038085533524281345"
"245","0.0037874151312280446","0.0037874151312280446","0.0037874151312280446"
"246","0.003793362084252294","0.003793362084252294","0.003793362084252294"
"247","0.00378596691734856","0.00378596691734856","0.00378596691734856"
"248","0.0037799755300511606","0.0037799755300511606","0.0037799755300511606"
"249","0.0037867362261749804","0.0037867362261749804","0.0037867362261749804"
"250","0.0037896524372627027","0.0037896524372627027","0.0037896524372627027"
"251","0.003778584832616616","0.003778584832616616","0.003778584832616616"
"252","0.003786134402616881","0.003786134402616881","0.003786134402616881"
"253","0.003779077058425173","0.003779077058425173","0.003779077058425173"
"254","0.0037762354913866147","0.0037762354913866147","0.0037762354913866147"
"255","0.0037812629307154566","0.0037812629307154566","0.0037812629307154566"
"256","0.0037732369455625303","0.0037732369455625303","0.0037732369455625303"
"257","0.0037585010650218464","0.0037585010650218464","0.0037585010650218464"
"258","0.0037628144418704323","0.0037628144418704323","0.0037628144418704323"
"259","0.003770263407204766","0.003770263407204766","0.003770263407204766"
"260","0.003765459608985111","0.003765459608985111","0.003765459608985111"
"261","0.00374683544941945","0.00374683544941945","0.00374683544941945"
"262","0.003762567983358167","0.003762567983358167","0.003762567983358167"
"263","0.003752901240659412","0.003752901240659412","0.003752901240659412"
"264","0.0037652706159860827","0.0037652706159860827","0.0037652706159860827"
"265","0.003758500184630975","0.003758500184630975","0.003758500184630975"
"266","0.0037528158354689367","0.0037528158354689367","0.0037528158354689367"
"267","0.0037561619901680388","0.0037561619901680388","0.0037561619901680388"
"268","0.0037385922914836556","0.0037385922914836556","0.0037385922914836556"
"269","0.0037572383516817354","0.0037572383516817354","0.0037572383516817354"
"270","0.003751404605282005","0.003751404605282005","0.003751404605282005"
"271","0.0037480370519915596","0.0037480370519915596","0.0037480370519915596"
"272","0.0037485718057723716","0.0037485718057723716","0.0037485718057723716"
"273","0.0037457523721968755","0.0037457523721968755","0.0037457523721968755"
"274","0.0037411794255604036","0.0037411794255604036","0.0037411794255604036"
"275","0.0037414458784041926","0.0037414458784041926","0.0037414458784041926"
"276","0.0037324588192859665","0.0037324588192859665","0.0037324588192859665"
"277","0.003746008063899353","0.003746008063899353","0.003746008063899353"
"278","0.0037335768647608347","0.0037335768647608347","0.0037335768647608347"
"279","0.0037310622719815","0.0037310622719815","0.0037310622719815"
"280","0.0037310239204089157","0.0037310239204089157","0.0037310239204089157"
"281","0.0037303731151041575","0.0037303731151041575","0.0037303731151041575"
"282","0.0037305359801393934","0.0037305359801393934","0.0037305359801393934"
"283","0.003731020900886506","0.003731020900886506","0.003731020900886506"
"284","0.003731098120624665","0.003731098120624665","0.003731098120624665"
"285","0.003709380529471673","0.003709380529471673","0.003709380529471673"
"286","0.003717449748364743","0.003717449748364743","0.003717449748364743"
"287","0.0037341091883718036","0.0037341091883718036","0.0037341091883718036"
"288","0.0037180460640229285","0.0037180460640229285","0.0037180460640229285"
"289","0.003725470225617755","0.003725470225617755","0.003725470225617755"
"290","0.003709181008161977","0.003709181008161977","0.003709181008161977"
"291","0.0037094107537996024","0.0037094107537996024","0.0037094107537996024"
"292","0.0037167223999858834","0.0037167223999858834","0.0037167223999858834"
"293","0.003714270394993946","0.003714270394993946","0.003714270394993946"
"294","0.0037092092825332657","0.0037092092825332657","0.0037092092825332657"
"295","0.00371842467575334","0.00371842467575334","0.00371842467575334"
"296","0.00370616923464695","0.00370616923464695","0.00370616923464695"
"297","0.003711367884534411","0.003711367884534411","0.003711367884534411"
"298","0.003695994513691403","0.003695994513691403","0.003695994513691403"
"299","0.003706042596604675","0.003706042596604675","0.003706042596604675"
"300","0.0037020095041953027","0.0037020095041953027","0.0037020095041953027"
"301","0.0036964451064704917","0.0036964451064704917","0.0036964451064704917"
"302","0.003695610103022773","0.003695610103022773","0.003695610103022773"
"303","0.003694864957651589","0.003694864957651589","0.003694864957651589"
"304","0.003700478780956473","0.003700478780956473","0.003700478780956473"
"305","0.003700812390889041","0.003700812390889041","0.003700812390889041"
"306","0.0036954777024220675","0.0036954777024220675","0.0036954777024220675"
"307","0.003688852579216473","0.003688852579216473","0.003688852579216473"
"308","0.0036923127045156434","0.0036923127045156434","0.0036923127045156434"
"309","0.0036858082748949528","0.0036858082748949528","0.0036858082748949528"
"310","0.003681267407955602","0.003681267407955602","0.003681267407955602"
"311","0.003678629444038961","0.003678629444038961","0.003678629444038961"
"312","0.0036840185202891007","0.0036840185202891007","0.0036840185202891007"
"313","0.0036865766160190105","0.0036865766160190105","0.0036865766160190105"
"314","0.0036798755536437966","0.0036798755536437966","0.0036798755536437966"
"315","0.0037005186241003685","0.0037005186241003685","0.0037005186241003685"
"316","0.0036839248932665214","0.0036839248932665214","0.0036839248932665214"
"317","0.003677158339996822","0.003677158339996822","0.003677158339996822"
"318","0.0036746212354046293","0.0036746212354046293","0.0036746212354046293"
"319","0.003682148497318849","0.003682148497318849","0.003682148497318849"
"320","0.0036836592844338156","0.0036836592844338156","0.0036836592844338156"
"321","0.0036793238832615316","0.0036793238832615316","0.0036793238832615316"
"322","0.0036672809728770517","0.0036672809728770517","0.0036672809728770517"
"323","0.0036663794817286544","0.0036663794817286544","0.0036663794817286544"
"324","0.0036705284073832445","0.0036705284073832445","0.0036705284073832445"
"325","0.0036726528633153066","0.0036726528633153066","0.0036726528633153066"
"326","0.0036675828814622946","0.0036675828814622946","0.0036675828814622946"
"327","0.0036635566284530796","0.0036635566284530796","0.0036635566284530796"
"328","0.003667653967568185","0.003667653967568185","0.003667653967568185"
"329","0.0036678471878985874","0.0036678471878985874","0.0036678471878985874"
"330","0.0036533277670969255","0.0036533277670969255","0.0036533277670969255"
"331","0.0036655805961345322","0.0036655805961345322","0.0036655805961345322"
"332","0.003670964819320943","0.003670964819320943","0.003670964819320943"
"333","0.0036600469538825564","0.0036600469538825564","0.0036600469538825564"
"334","0.0036541484951158054","0.0036541484951158054","0.0036541484951158054"
"335","0.00365494978177594","0.00365494978177594","0.00365494978177594"
"336","0.003656101645901799","0.003656101645901799","0.003656101645901799"
"337","0.0036571330711012706","0.0036571330711012706","0.0036571330711012706"
"338","0.0036588783405022696","0.0036588783405022696","0.0036588783405022696"
"339","0.0036539296634146012","0.0036539296634146012","0.0036539296634146012"
"340","0.0036557027779053897","0.0036557027779053897","0.0036557027779053897"
"341","0.0036486868411884643","0.0036486868411884643","0.0036486868411884643"
"342","0.0036619563325075433","0.0036619563325075433","0.0036619563325075433"
"343","0.0036407032239367254","0.0036407032239367254","0.0036407032239367254"
"344","0.0036554009275278077","0.0036554009275278077","0.0036554009275278077"
"345","0.003651741353678517","0.003651741353678517","0.003651741353678517"
"346","0.0036359086516313255","0.0036359086516313255","0.0036359086516313255"
"347","0.0036362166865728796","0.0036362166865728796","0.0036362166865728796"
"348","0.003651676968729589","0.003651676968729589","0.003651676968729589"
"349","0.003649875674454961","0.003649875674454961","0.003649875674454961"
"350","0.0036377036522026174","0.0036377036522026174","0.0036377036522026174"
"351","0.0036410816028364934","0.0036410816028364934","0.0036410816028364934"
"352","0.003642236093583051","0.003642236093583051","0.003642236093583051"
"353","0.003643889729573857","0.003643889729573857","0.003643889729573857"
"354","0.0036299037310527638","0.0036299037310527638","0.0036299037310527638"
"355","0.003632204396126326","0.003632204396126326","0.003632204396126326"
"356","0.0036449295366765","0.0036449295366765","0.0036449295366765"
"357","0.0036334639735287055","0.0036334639735287055","0.0036334639735287055"
"358","0.0036147419959888794","0.0036147419959888794","0.0036147419959888794"
"359","0.003624662225774955","0.003624662225774955","0.003624662225774955"
"360","0.003628150690929033","0.003628150690929033","0.003628150690929033"
"361","0.00363053130422486","0.00363053130422486","0.00363053130422486"
"362","0.0036384771592565812","0.0036384771592565812","0.0036384771592565812"
"363","0.003628366997872945","0.003628366997872945","0.003628366997872945"
"364","0.0036288290793891065","0.0036288290793891065","0.0036288290793891065"
"365","0.0036243880895199254","0.0036243880895199254","0.0036243880895199254"
"366","0.0036168874357827008","0.0036168874357827008","0.0036168874357827008"
"367","0.003636115594417788","0.003636115594417788","0.003636115594417788"
"368","0.0036156093337922357","0.0036156093337922357","0.0036156093337922357"
"369","0.00363020904478617","0.00363020904478617","0.00363020904478617"
"370","0.0036255165250622667","0.0036255165250622667","0.0036255165250622667"
"371","0.0036246177696739323","0.0036246177696739323","0.0036246177696739323"
"372","0.0036216275912011042","0.0036216275912011042","0.0036216275912011042"
"373","0.0036202145493007265","0.0036202145493007265","0.0036202145493007265"
"374","0.0036110849687247537","0.0036110849687247537","0.0036110849687247537"
"375","0.0036156288188067265","0.0036156288188067265","0.0036156288188067265"
"376","0.0036140798838459887","0.0036140798838459887","0.0036140798838459887"
"377","0.0036174430351820774","0.0036174430351820774","0.0036174430351820774"
"378","0.003630366722063627","0.003630366722063627","0.003630366722063627"
"379","0.0036142321187071502","0.0036142321187071502","0.0036142321187071502"
"380","0.0036155352572677657","0.0036155352572677657","0.0036155352572677657"
"381","0.003613865097577218","0.003613865097577218","0.003613865097577218"
"382","0.0036098801574553363","0.0036098801574553363","0.0036098801574553363"
"383","0.0036150732266833074","0.0036150732266833074","0.0036150732266833074"
"384","0.003605818848882336","0.003605818848882336","0.003605818848882336"
"385","0.0036001401385874487","0.0036001401385874487","0.0036001401385874487"
"386","0.0036148838262306526","0.0036148838262306526","0.0036148838262306526"
"387","0.003609928404330276","0.003609928404330276","0.003609928404330276"
"388","0.0036214981228113174","0.0036214981228113174","0.0036214981228113174"
"389","0.003597788752813358","0.003597788752813358","0.003597788752813358"
"390","0.0036019753097207285","0.0036019753097207285","0.0036019753097207285"
"391","0.0036092029258725233","0.0036092029258725233","0.0036092029258725233"
"392","0.003615202607761603","0.003615202607761603","0.003615202607761603"
"393","0.0036043345971847884","0.0036043345971847884","0.0036043345971847884"
"394","0.003610122344980482","0.003610122344980482","0.003610122344980482"
"395","0.0036125824190094136","0.0036125824190094136","0.0036125824190094136"
"396","0.003601199328841176","0.003601199328841176","0.003601199328841176"
"397","0.0036084784733247943","0.0036084784733247943","0.0036084784733247943"
"398","0.0036028643371537328","0.0036028643371537328","0.0036028643371537328"
"399","0.0036030957344337367","0.0036030957344337367","0.0036030957344337367"
"400","0.003598843868530821","0.003598843868530821","0.003598843868530821"
"401","0.0035951496538473293","0.0035951496538473293","0.0035951496538473293"
"402","0.0035898827700293623","0.0035898827700293623","0.0035898827700293623"
"403","0.0035992780976812355","0.0035992780976812355","0.0035992780976812355"
"404","0.003607271210057661","0.003607271210057661","0.003607271210057661"
"405","0.003595586458686739","0.003595586458686739","0.003595586458686739"
"406","0.0035960096938651986","0.0035960096938651986","0.0035960096938651986"
"407","0.003584161226172","0.003584161226172","0.003584161226172"
"408","0.003595053785829805","0.003595053785829805","0.003595053785829805"
"409","0.0035905569748138078","0.0035905569748138078","0.0035905569748138078"
"410","0.003595408663386479","0.003595408663386479","0.003595408663386479"
"411","0.003595490627049003","0.003595490627049003","0.003595490627049003"
"412","0.0035895014225388877","0.0035895014225388877","0.0035895014225388877"
"413","0.0035880007562809624","0.0035880007562809624","0.0035880007562809624"
"414","0.0035847685649059713","0.0035847685649059713","0.0035847685649059713"
"415","0.0035953745609731413","0.0035953745609731413","0.0035953745609731413"
"416","0.00359494562871987","0.00359494562871987","0.00359494562871987"
"417","0.003586432241718285","0.003586432241718285","0.003586432241718285"
"418","0.0035889622449758463","0.0035889622449758463","0.0035889622449758463"
"419","0.0035802320853690617","0.0035802320853690617","0.0035802320853690617"
"420","0.003583385441743303","0.003583385441743303","0.003583385441743303"
"421","0.003584556521673221","0.003584556521673221","0.003584556521673221"
"422","0.0035774376810877584","0.0035774376810877584","0.0035774376810877584"
"423","0.0035843360019498505","0.0035843360019498505","0.0035843360019498505"
"424","0.0035782864142674953","0.0035782864142674953","0.0035782864142674953"
"425","0.0035744098568102345","0.0035744098568102345","0.0035744098568102345"
"426","0.0035771004695561714","0.0035771004695561714","0.0035771004695561714"
"427","0.003573721580323763","0.003573721580323763","0.003573721580323763"
"428","0.0035871247018803842","0.0035871247018803842","0.0035871247018803842"
"429","0.0035831037967000157","0.0035831037967000157","0.0035831037967000157"
"430","0.0035891602528863586","0.0035891602528863586","0.0035891602528863586"
